,451Lu,ALL-PO,ARH-77,ASH-3,ATN-1,BALL-1,BB30-HNC,BB49-HNC,BB65-RCC,BC-1,BC-3,BE-13,BPH-1,BV-173,Becker,C-4-I,C2BBe1,CAL-39,CAL-72,CAL-78,CCK-81,CCRF-CEM,CESS,CGTH-W-1,CHL-1,CHP-134,CHSA0011,CHSA0108,CHSA8926,CL-40,CML-T1,COR-L303,COR-L32,COR-L321,CP50-MEL-B,CP66-MEL,CP67-MEL,CPC-N,CRO-AP2,CTB-1,CTV-1,Ca9-22,CaR-1,D-247MG,D-263MG,D-336MG,D-392MG,D-423MG,D-542MG,D-566MG,DG-75,DJM-1,DND-41,DOK,DOV13,DSH1,EB2,EGI-1,EM-2,EMC-BAC-1,EMC-BAC-2,ES1,ES3,ES4,ES5,ES6,ES7,ES8,ETK-1,EW-11,EW-13,EW-16,EW-18,EW-22,EW-24,EW-3,EW-7,FLO-1,Farage,GAK,GCIY,GI-ME-N,GOTO,GP5d,GR-ST,H-EMC-SS,H9,HA7-RCC,HAL-01,HC-1,HCC1187,HCC1806,HCC2998,HCE-4,HDLM-2,HEC-1,HLE,HMV-II,HN,HO-1-N-1,HO-1-u-1,HSC-39,HT-29,HT-3,HTC-C3,HeLa,HuO-3N1,HuO9,IHH-4,IM-9,IMR-5,IST-MEL1,IST-SL1,IST-SL2,JAR,JEG-3,JHU-011,JHU-022,JHU-029,JSC-1,K5,KGN,KINGS-1,KMH-2,KMOE-2,KNS-62,KNS-81-FD,KON,KOSC-2,KP-1N,KP-N-YS,KY821,KYAE-1,KYSE-220,KYSE-50,LAMA-84,LB1047-RCC,LB2241-RCC,LB2518-MEL,LB647-SCLC,LB771-HNC,LB831-BLC,LB996-RCC,LC4-1,LNZTA3WT4,M059J,M14,MDA-MB-330,MDA-MB-361,MDST8,ME-180,MFH-ino,MFM-223,MHH-PREB-1,MKN28,ML-2,MLMA,MN-60,MOG-G-CCM,MOG-G-UVW,MOLT-4,MRK-nu-1,MS751,MY-M12,NB69,NCC010,NCC021,NCI-H1304,NCI-H1688,NCI-H1770,NCI-H187,NCI-H1993,NCI-H2135,NCI-H3122,NCI-H510A,NCI-H64,NCI-H661,NCI-H720,NCI-H748,NCI-H847,NEC8,NH-12,NKM-1,NY,OCUB-M,OSC-19,OSC-20,OVCA420,OVCA433,OVCAR-5,OVKATE,OVMIU,PA-1,PCI-15A,PCI-30,PCI-38,PEO1,PFSK-1,PL4,PWR-1E,QIMR-WIL,RC-K8,RF-48,RKO,ROS-50,RPMI-6666,RPMI-8866,RVH-421,SAS,SBC-1,SBC-3,SCC-3,SCH,SK-GT-2,SK-GT-4,SK-MEL-2,SK-MG-1,SK-N-SH,SK-PN-DW,SKG-IIIa,SKN,SKN-3,SNU-175,SNU-407,SNU-81,SNU-C1,SNU-C2B,SR,ST486,STS-0421,SU-DHL-10,SU-DHL-16,SU-DHL-5,SU-DHL-6,SUIT-2,SUP-B8,SUP-HD1,SW1088,SW13,SW1463,SW156,SW1573,SW1710,SW48,SW620,SW626,SW684,SW756,SW780,SW837,SW872,SW954,SW962,SW982,SiHa,TC-YIK,TE-10,TE-12,TE-6,TE-8,TGBC1TKB,TGBC24TKB,TGW,TMK-1,TT2609-C02,TUR,U-698-M,UMC-11,UWB1.289,VA-ES-BJ,VAL,VM-CUB-1,VMRC-LCD,VMRC-MELG,VMRC-RCZ,WM1552C,WM278,WM35,WSU-DLCL2,WSU-NHL,YH-13,YT,ZR-75-30
451Lu,0.9999999999999999,0.16397253855635519,0.11540491282577081,0.3235360559246716,0.11753930804799562,0.11242140667292477,0.16285075662281656,0.26442297733244874,0.2421769336362981,0.13187210203433775,0.1412634276862464,0.14561365531826348,0.17471896022278605,0.14394162530412002,0.28687049138013,0.14729998205273304,0.19696616895947028,0.1275328598328072,0.3377537054846439,0.3050683878579254,0.17633994616848297,0.13348633322681397,0.07932020583270077,0.3234074383964537,0.3846040581513188,0.15098313692392296,0.2827523074683736,0.3279731264157114,0.2903579858888019,0.11660748256763143,0.14498380489056056,0.13275017780899956,0.13285936976557583,0.1582058799384498,0.5913840688412977,0.5877926354880744,0.45682722075366333,0.18424381729728262,0.10824612451882482,0.10062038184005961,0.15832312963894796,0.19030718499357746,0.16726626673311318,0.312467197825511,0.3080635082013077,0.2922291658155631,0.30562689830400286,0.29894783467546676,0.3388731836985336,0.3042416805686562,0.09284285564135747,0.20415491150674892,0.13410166309882937,0.15423443650462637,0.2551344933144837,0.16089366437993835,0.0712456288482573,0.12904097071331072,0.16722225016089703,0.16765824733695722,0.2216570311755387,0.2689355679803151,0.22917720401713382,0.2843533690828811,0.24514737244158158,0.29534046876756764,0.2637278833533157,0.2404980426381031,0.20054506312537818,0.2294947871715688,0.21311678469762746,0.258340247328394,0.2297644950903509,0.23171434683331799,0.2461227867436026,0.21376356330862417,0.2642664260495639,0.3277752540386003,0.0982695077121376,0.5956872400015146,0.22388925694748973,0.2609679834762132,0.2414555623344442,0.18226686457294383,0.1296241411813851,0.2510658020052193,0.13922690045854663,0.24563334699805045,0.13539935790748497,0.08744750859310363,0.1806204805145128,0.18571703046961957,0.16485541417110033,0.30333463236887426,0.15332730331917843,0.31112888701709607,0.27704784629582446,0.602244942654665,0.16283605731560358,0.14693277208930738,0.2222673514784041,0.13596993213643438,0.15008161562957295,0.1720090440178667,0.18616438317588585,0.275636465205864,0.2787250480467781,0.2931533113521927,0.2993472525317685,0.1094633609586323,0.2012414646431247,0.46778682135169203,0.1545754304562017,0.18831859613989405,0.20256115586744733,0.187105743471349,0.13960578342054658,0.15133753207799727,0.1873829009468969,0.13378197032740913,0.28567955404633794,0.2737366567709241,0.3562839793859065,0.2942191548936463,0.1911477961686444,0.2023067347567699,0.29586660177046453,0.20228331013532103,0.17310385335462508,0.3138803394955721,0.20946252807190952,0.1401606153730069,0.1486912350320374,0.23614748738315378,0.20153493210079065,0.19140091301397,0.24715581014509908,0.240676954368587,0.6144511582762433,0.14391247555696274,0.3277454970999879,0.2999302083119403,0.2645573692820024,0.14968785660032563,0.3067701188827772,0.28888351222862196,0.659245616948267,0.16562214333282016,0.19308383995122752,0.39203351726007496,0.14257264154010718,0.2799568462973379,0.20866776582266766,0.12133692239587363,0.1782503334335413,0.1674726378744441,0.0740651291547173,0.09885793745564736,0.29499763832273174,0.31363790260849894,0.13640584832517882,0.18067538416530576,0.1900642356315762,0.14216852401569424,0.277014088992435,0.2777820560640066,0.283102492704136,0.17836676954888503,0.14183986211557587,0.1656376417615154,0.1377290137354229,0.17072321453938516,0.3197127190157675,0.21448931145673333,0.16486360593660754,0.15399091092680273,0.25290719873129536,0.16944268792884742,0.1474464976954724,0.2268997688914905,0.25377367951191215,0.2133532299030087,0.13695071931291886,0.2914140648609455,0.19150755891961746,0.1528307857642478,0.1791302928988221,0.1656291923287766,0.25770172328412105,0.2546894787671596,0.17633584498739002,0.19220587628997232,0.29984245418031535,0.19994202976838482,0.2882613303717543,0.20464272335565525,0.21063781949164762,0.33350342823660684,0.16001283497693836,0.3338973635247636,0.10063850902590471,0.10828652479717488,0.11238756865715543,0.29634729457404196,0.08309383970070056,0.09471919634200882,0.10472930410037479,0.6134234706748705,0.19454665462084014,0.15632854220611464,0.25001472100946576,0.2379791301254628,0.19606830448145945,0.20558581077710447,0.2109041864009214,0.5943392609782921,0.32124008792578906,0.26567599193855734,0.22979972603500465,0.21699915386214896,0.3084698488132505,0.15977197930257042,0.17525378601794395,0.15538196767426232,0.14828979488619604,0.11917050147752561,0.19420089994080714,0.1813641429254333,0.0939423660864297,0.3295862241593466,0.07528786655742575,0.0965364824290933,0.09040812769868162,0.0680460639871156,0.20198830581506433,0.07159857246899742,0.13804850285277193,0.32500830219985455,0.26610798876747654,0.13830418895278945,0.31422483751795677,0.27623926196159315,0.3038885692011602,0.20076277350475852,0.23551292301043547,0.19908928629966155,0.3459369448873586,0.31934166147114174,0.1532601697780091,0.15718791040399493,0.36134790512746606,0.17785146358333015,0.2835683611521666,0.31797948639055174,0.26346342771978853,0.1269028421679086,0.19304094761035295,0.1827646089601605,0.18731601000272396,0.2965505378959975,0.18977724192786755,0.16104309068787842,0.2109156225698175,0.1826059134702096,0.2983976722577445,0.19104812208812127,0.07737240417288976,0.13601534711280056,0.2123727657216813,0.2598842804877584,0.0751190279140706,0.23215495909447387,0.1690812246055599,0.34201757378663333,0.2595838311796241,0.34340964087073644,0.4433533092768419,0.6893572440118946,0.08467613125641749,0.10359103039282569,0.2865112976768539,0.10852263066223744,0.1854024694001129
ALL-PO,0.16397253855635519,0.9999999999999999,0.35355564025509634,0.15180091294770282,0.31214432767781475,0.4058403904318578,0.081345037120996,0.10713659567737482,0.10330813594993066,0.26200543205889365,0.24664125360810357,0.42228642644775805,0.09422108934724543,0.6057392988007937,0.10975603994732785,0.09054389138530589,0.08662683114780284,0.06427457168349385,0.1376786622450737,0.1252338806352009,0.13095127426259418,0.4497485835182421,0.24914423509391231,0.11972315883078799,0.13636361679676035,0.09472097012670178,0.09201416567533155,0.1171064518451378,0.10714380763138931,0.06922818311559009,0.38420585080976033,0.09386175015305065,0.08307774289006303,0.07187520771273614,0.14371114181803257,0.14924515440673536,0.10458367793506818,0.13426974277152148,0.3022473398354898,0.4031652207317904,0.4012320723809528,0.10796943754900212,0.07562343643605202,0.11785043934264938,0.13090877935215317,0.13222578479243952,0.10206714841671749,0.13305590319647576,0.11875797280677408,0.12393957564061325,0.3554938173824078,0.09970334996266422,0.44270619814437906,0.058144485424026254,0.1178904497137006,0.09147068531409552,0.3386781941128122,0.07902501177390059,0.44958764674817253,0.09185496159377066,0.09799852815345383,0.1456423876763433,0.1367014150118962,0.1408505466889986,0.15883687048900713,0.16302070406032104,0.14963437609874253,0.13631090291872866,0.09139758195129882,0.16085424486708483,0.13177157188684618,0.15811386683943962,0.1551998476970421,0.16307115693595736,0.15479812924347658,0.14274265249644413,0.16949497114063156,0.1741984250664807,0.34332521042563724,0.12617889878138494,0.10723419977464343,0.09194905328162789,0.14825374117578521,0.11382966099816233,0.4199091234914242,0.11367556805001833,0.3663223817110235,0.130459640508099,0.545083645336885,0.34567967472908623,0.13445167269140074,0.09592872130162805,0.1086177929967152,0.1409646231023191,0.27567643163897637,0.15449072836981814,0.12822232951486373,0.13226935377428117,0.08682694664576862,0.06981437505231947,0.10104279211092337,0.09328618142978629,0.08613769178236774,0.08949973274465722,0.08561657411859913,0.13877019137841945,0.09341845124905646,0.1253514813392761,0.14672631295008565,0.29070082425978416,0.10881352133838146,0.136527863588982,0.06997386759665741,0.12387591336630116,0.12978451578927142,0.12622264051177962,0.0757373327331512,0.08406362118395888,0.08457075704268563,0.30287652707131385,0.11551267754788985,0.12050565232712879,0.12180430084739324,0.14928950227665833,0.3993906688419575,0.08876807395209585,0.10513477284135353,0.09018700361109894,0.08151720702191706,0.13950970380125188,0.11558764969962926,0.4520342704088265,0.08409942275036492,0.11798445449769301,0.10152690706227929,0.3424357870334013,0.1094909619409472,0.08976741323450044,0.154751726748508,0.08334154477474187,0.174051763903397,0.13359611960969842,0.11666369342180355,0.5298057432543735,0.14450565955071554,0.12607131220055834,0.17778287842443313,0.09675086880104894,0.10627819877129308,0.12408821674560849,0.06340224888261434,0.12249447967156851,0.10024191231011575,0.42142857860643745,0.10087239245793272,0.4623083801310278,0.3244300994935281,0.4271608864757832,0.10157582127998904,0.15033282128989717,0.4071479828739203,0.11371587350631257,0.10280215761476974,0.5769592370232566,0.1379255746842203,0.13111926476171093,0.13937122601387003,0.11908906188475693,0.07425183676184571,0.14166845601974237,0.09253996895304578,0.06181257379842475,0.14650358786894474,0.10169039717165407,0.08566691138191007,0.10100123804505956,0.10369574573087376,0.11090574702531275,0.0838323249879101,0.1430438607063933,0.13859544519388262,0.10505871795474608,0.6152566393234548,0.11912479990749147,0.10153524840332412,0.061444181819458765,0.09705842773371315,0.07306106946585339,0.11750312153481207,0.1120520145665932,0.07269920063953061,0.08789046999829131,0.1430894287225808,0.08309006332347596,0.11566629267445644,0.07346111149576723,0.09396161802399156,0.1829302390354528,0.10173254027251122,0.16655389918041263,0.340816372282705,0.2807542673379549,0.33062672421161965,0.1619663259009389,0.4176976329225809,0.2728100125473717,0.3008300257700949,0.11921459967560233,0.10516124693547768,0.08557534235874553,0.14733072034310807,0.2550028981559793,0.10603167762002852,0.10728085710313412,0.09502803035991148,0.1497369696284226,0.1549373359711929,0.10235140406036658,0.1448779600804751,0.11108616331224941,0.12046166238084366,0.07965845300771024,0.11014165992441077,0.09857066895409161,0.10316584354096531,0.06518978077027412,0.09250843733702763,0.28301960618546174,0.3984121767441774,0.12637049093518443,0.3728532331378849,0.3253351890880928,0.34828396843224796,0.323104429203095,0.08223545738841981,0.3801698059009945,0.2208434864934926,0.13568951921284245,0.12676866613954946,0.09818944966012527,0.12735498676639995,0.11482394569526311,0.12021996957540071,0.10443107714879751,0.1346972767363106,0.09453798134682823,0.14936301091658316,0.16370045054770205,0.0809827455876902,0.08680995262263363,0.1427122946588133,0.09763973970007783,0.12670845980198264,0.11981238477321116,0.14227698374703884,0.0650218503473218,0.08439507008634178,0.09542536905101162,0.0896258500616749,0.11569419748906845,0.08657162971715388,0.08610490091944684,0.12460651663176286,0.09671631625518656,0.1404438513043626,0.4708466337158982,0.3577399463361226,0.07044951132530969,0.10378589535237265,0.10286109569230972,0.34476645746083523,0.12291174254740495,0.09135963632562732,0.11861870081309811,0.12271570680103944,0.143506113737756,0.11035419196580876,0.15891673836211834,0.34390245953204557,0.394811251101992,0.10433317124471458,0.3190879791218937,0.08767555316145215
ARH-77,0.11540491282577081,0.35355564025509634,0.9999999999999999,0.14320261751752605,0.37355498190770475,0.5122177987360271,0.1115425380655991,0.10601683244090815,0.10866196762791458,0.32394116133192485,0.31508512501023106,0.32206330367076763,0.1224679419470272,0.3538186923268385,0.08808632949760364,0.10902333916352064,0.08034846826078379,0.08172938917912598,0.12639673096823117,0.0969605292094875,0.10795494157976165,0.32926670082485354,0.6007223927063254,0.0840242291776922,0.09985376809412916,0.04211641119300233,0.0628466781263696,0.0971704026431553,0.07053251233316882,0.0784263985923766,0.324443548814763,0.07422182336856664,0.06716887198969579,0.061418286110572484,0.10441730345307326,0.12868273323167745,0.11460731537701674,0.09030765565618726,0.38536604432292776,0.46946828329078494,0.30404820408045347,0.11081792678618602,0.10295001759827421,0.07612988010929023,0.10068346169965231,0.08919352081553827,0.058974804558423244,0.12946891242295339,0.07628771369852144,0.0984885129136786,0.4392775566437448,0.1120012079015863,0.31375235505396676,0.06131640424458132,0.10863183851153452,0.0852823101783089,0.5760809459372876,0.08471282615048842,0.32531415102697714,0.1010654673929024,0.0960687409198917,0.1104485337193365,0.08835227296253695,0.10326889367919062,0.08169096955242228,0.09851070097400783,0.0947813689516816,0.0807155513958086,0.10420619203718062,0.08934995360583009,0.07684196652117453,0.09798981820714397,0.08036053903188384,0.09040195831616249,0.09385124366703951,0.08220810535684037,0.09651263114089093,0.14105766209512638,0.5192545151664186,0.0965278085569462,0.09553452971009319,0.06242536933014545,0.07576629591844108,0.09233136276594217,0.3677568842447627,0.08200371660584238,0.4109713480254642,0.13910653285216612,0.33156790517544277,0.625612175892572,0.13001307804797912,0.1083543387332761,0.10211883020681761,0.13314431817939837,0.3814432527689666,0.1178591967007776,0.11198340190982742,0.10492774647052583,0.12019991469052604,0.09898998771863354,0.1070805234598034,0.07646211129726654,0.07763535127796145,0.10871587509474984,0.10789789108243031,0.11504711480835017,0.0771125699787002,0.08178277638209791,0.14682255597900035,0.6548646363162842,0.058050595767016766,0.08884832334822429,0.0635249558860829,0.07985030434239726,0.09223042740506754,0.10502745317378226,0.1047506647688557,0.08361772130282363,0.09415223622131869,0.35317904398011946,0.11752498080463031,0.11069433351037439,0.07832553291264138,0.11727879255517443,0.28970609187892976,0.09883861054699,0.0775040315636904,0.11088725286790757,0.10135584170934814,0.12266786695274323,0.05064337902989624,0.3003438471798716,0.09674362988663482,0.1052995841255826,0.08568998188193838,0.29179172694167416,0.10877381381375945,0.08911473757521299,0.11691984649216969,0.051619811303765084,0.14019626036447747,0.11295551551103267,0.10554188016194171,0.3567206199965651,0.10474574720204166,0.11619305199218366,0.14752140356124355,0.09955358504021,0.06594653342571011,0.10084261401156036,0.07126171577737345,0.10647508177015869,0.07872126758177977,0.3785979898141957,0.09141952756449218,0.2885909473197069,0.489117024255324,0.43286039451917335,0.07666686029670139,0.12060865092872353,0.2983131270733418,0.0832972219264812,0.0905712035519573,0.32323461588952596,0.07525098559423504,0.13590124315233804,0.12404087329551272,0.09479891947347469,0.07138482331953933,0.0814333104358334,0.06639176513201822,0.07733843745959579,0.1506457099891902,0.10079052219971446,0.059855076680467606,0.054686653064337815,0.07353204896168247,0.08775824519110115,0.05714548892624338,0.07689049706566115,0.09751068861068096,0.05552557662522686,0.33850059815056666,0.10465664675914854,0.07065818804134144,0.08940076304952638,0.11512399347016894,0.07194412253239368,0.10229055314722263,0.09782507261842843,0.06217210680842272,0.07602084084672356,0.1009347432907558,0.08001512144869227,0.10062434112113972,0.0827903815297159,0.0832225207315942,0.09857980941085714,0.10695867631653194,0.12409939518152369,0.6225868652992083,0.4538255488208599,0.6391958485055625,0.14760216772568652,0.453830600477125,0.6375894536204751,0.5169189402713066,0.10486347551065839,0.10522018220231555,0.06916544388701118,0.09590872476071044,0.25494238102824385,0.08817593992476686,0.113535929290703,0.08945813038090566,0.1358878818687294,0.13439321533895987,0.057684057664585814,0.10817983671075299,0.11220665881690206,0.09163767327572686,0.09885489080758819,0.0978953348291251,0.10552894314242162,0.08792762744002597,0.06462097015542231,0.08939403461765838,0.3188695770954292,0.4320191355491748,0.10689048465170714,0.41759709240880194,0.4249157313740425,0.41892118197211825,0.4212806772605834,0.08814334527491408,0.44401442963146476,0.3163270546985201,0.0956430117394903,0.10460466091677745,0.08014357705099656,0.11990109858380227,0.0953208380220143,0.1054597077033328,0.09489198076165828,0.11537605422182468,0.08742812250368465,0.14431986609060288,0.12757857051130123,0.09058486688412909,0.09005206688294543,0.1082894140877887,0.11190461754878572,0.11112169916062903,0.11082722609187518,0.12971950408048577,0.05413734945619467,0.08157200458508712,0.07784335831554134,0.1011955842065938,0.08801612780082063,0.0850010287425545,0.07797839848564447,0.07409067818427068,0.08132633672335504,0.14196712979598192,0.29197035117476644,0.40339837963258085,0.06842420751271511,0.10974491363902372,0.09483720295411169,0.4701514287617973,0.1223468555296664,0.09066908155111603,0.11439412919262526,0.10312491498291948,0.11893753546181768,0.1020480243453008,0.13581731146299147,0.4115428230096715,0.4810844226152047,0.06780204457134414,0.3843401629676946,0.07339076060430122
ASH-3,0.3235360559246716,0.15180091294770282,0.14320261751752605,0.9999999999999999,0.14571047365869766,0.0938914540320972,0.2599409584460293,0.47470368357562565,0.35284268056841495,0.14406346334064557,0.14797481564082288,0.14062233495316762,0.24427708857884584,0.14425355602878798,0.4023672139912612,0.21924801562700635,0.1757106806812364,0.20141001335213327,0.6040678244497962,0.5054681209595999,0.1447040220109027,0.13041562725396033,0.108920836616834,0.5122313419624541,0.26382673996204975,0.10890433256587606,0.4628602081353488,0.530581243635422,0.522320356945683,0.12167123126112656,0.13143503573825593,0.08369493150916835,0.09226844698253384,0.11811316027236529,0.30827166720596255,0.3252024845554379,0.3881716289605819,0.12387644860192704,0.11990640666362118,0.09632762369580872,0.14138524225056004,0.25936489047743666,0.2360127354806123,0.4693183682531251,0.5740880536755159,0.3959163613725726,0.4356372604529185,0.5079646135735845,0.4502806700657991,0.5231233986872105,0.09531810446203276,0.30650470973290117,0.13467552839172897,0.22847262167739696,0.39429279719676,0.15654378876352343,0.09336579476411028,0.17460785465300704,0.1603181565848173,0.24030039655385133,0.2765776103141495,0.260933769605967,0.1960266462946318,0.26049654204337014,0.18314355895485646,0.2811605801192383,0.2687575641569016,0.2154723946575674,0.25411338192487065,0.18012737842493953,0.17898182894704057,0.25309803668036784,0.1682108817969381,0.17593238479823975,0.2354619575342417,0.17700108717342872,0.203895118840776,0.36016885723730596,0.09900126895568917,0.28810395409255374,0.22827362612835939,0.44450358759774045,0.20363579464170362,0.14647160967929368,0.10776013888872793,0.24405848788572593,0.13321935920231953,0.31679416151004924,0.12004141482554925,0.1058506669402195,0.1741301699641336,0.23507175979416767,0.15601979362846796,0.39376150034148794,0.1834812115690329,0.29406395200994495,0.4079007767570594,0.2861703501548686,0.22816949711946494,0.25235562942192746,0.2546718386023547,0.1156766427346469,0.14245415038575726,0.23649918691756866,0.33036108280523147,0.34584948920370373,0.44063403669970846,0.29596255654354986,0.5206488854925174,0.12777313519381556,0.15827528009087682,0.429874098875513,0.10078377409399275,0.13189507486210483,0.17156769481135836,0.18795378626796405,0.20683286619887098,0.2043325070856007,0.26208224612494563,0.14011080552310023,0.5433701807027176,0.48639322961966913,0.42469124606795816,0.5424698947289135,0.19207771240059368,0.23426838984553094,0.3718798019830334,0.34378085074910225,0.27842039126214096,0.36604121822536306,0.15876551669849798,0.126343636510592,0.1402318111079799,0.2276793565069507,0.1930042738965077,0.19250691625118882,0.35079221462843,0.2969150519851028,0.31322865116510906,0.1100225890794152,0.35930008920335865,0.5088329443863224,0.32773990742121095,0.12666360226288442,0.39450833989167355,0.5309313425186852,0.3575204356409638,0.1472552978375496,0.14100836846330927,0.5116096103376687,0.16680105197844858,0.485172607958926,0.15752303767889697,0.10193408809739934,0.17759628500785135,0.16508525982477068,0.0699073020211537,0.08222509516678611,0.466148442563612,0.47377576391576337,0.12364639448217912,0.13486134773366032,0.20050713807017512,0.13391694324119718,0.2643932694200949,0.3786748761300821,0.39625793913346463,0.13663129086723058,0.11139797407611862,0.10580040642062383,0.08507407350106094,0.19363953899719305,0.35027825463023676,0.21824588007511625,0.10794024070441055,0.09194319433872422,0.2525042134012703,0.11731909441451038,0.10313300729795571,0.1692104641257603,0.1905736014134164,0.21274641061730493,0.12843921315187984,0.5389670190032051,0.15664223912520392,0.28058885286276003,0.26204258153496446,0.1930870615102956,0.39975732875287273,0.27184717877844733,0.16698632004445724,0.18759924141380363,0.28696668017182414,0.20786620783213117,0.519668066156656,0.22127907011809622,0.2549910118891688,0.2958651693275605,0.20442971503216878,0.4350219469502058,0.11875092569603934,0.1186614710652254,0.12235385935047083,0.3358999566555425,0.08297858055984042,0.1129600640223688,0.12508278913560383,0.32634086896383974,0.2676698673876912,0.109553469298032,0.22927366125583937,0.2932292753000303,0.17540159348352624,0.24651399552470815,0.2502210174965482,0.3084891550693019,0.5246095342387388,0.26552156950870304,0.21198138715001563,0.2407689999281888,0.5257212495660041,0.19226193533149394,0.1417864242931962,0.14466933106388674,0.14595243335488062,0.11263967607699749,0.18010440204107686,0.2247012308452847,0.09020003587680497,0.43920486946734827,0.07543720277096189,0.10313737149143565,0.09240171365970956,0.06243193846365239,0.2540715329124365,0.06861748772241494,0.16951909960115957,0.5126058808012538,0.2265165594634619,0.1197203470503328,0.3610502310272138,0.33200555005727117,0.4035076422301792,0.19722280841202172,0.2061223063068,0.21316490089819673,0.49935986723030756,0.38000882742097697,0.1820054004326514,0.1578183342040343,0.3877353724363225,0.2716237445931181,0.4912968181489351,0.5548793597420424,0.33947256839513507,0.06789577192558355,0.25712371335229417,0.19752904900291918,0.1972423039837375,0.3403647283772655,0.26895175990392445,0.1590990539319062,0.1682803599468471,0.2046715650743377,0.43624295171691063,0.16852712012215282,0.07096344666422078,0.10991919248966453,0.24796637510448688,0.30912752261503257,0.07832859198608377,0.38992074901526796,0.13581606459608514,0.47031431085685593,0.3760135358153879,0.4973216297546672,0.37541312487852885,0.3268368267554034,0.08279671238166242,0.1001306528670004,0.47029695680484207,0.12802421372774275,0.15252225993343388
