"","CHP-126","CHP-212","IMR-32","KELLY","KP-N-SI9s","KP-N-YN","MHH-NB-11","NB-1","NH-6","SIMA","SK-N-AS","SK-N-BE(2)","SK-N-DZ","SK-N-FI","SK-N-SH","HuCCT1","HuH28","SNU-1079","SNU-1196","SNU-245","SNU-308","SNU-478","SNU-869","A-673","CADO-ES1","CAL-78","G-292, clone A141B1","HOS","Hs 822.T","Hs 888.T","MG-63","MHH-ES-1","RD-ES","Saos-2","SJSA-1","SK-ES-1","SK-N-MC","SW 1353","TC-71","U-2 OS","AU565","BT-20","BT-474","BT-549","CAL-120","CAL-148","CAL-51","CAL-85-1","CAMA-1","DU4475","EFM-192A","HCC1143","HCC1395","HCC1419","HCC1428","HCC1500","HCC1569","HCC1806","HCC1937","HCC1954","HCC202","HCC2218","HCC38","HDQ-P1","HMC-1-8","Hs 578T","JIMT-1","KPL-1","MCF7","MDA-MB-157","MDA-MB-231","MDA-MB-361","MDA-MB-415","MDA-MB-453","MDA-MB-468","SK-BR-3","T-47D","UACC-812","ZR-75-1","ZR-75-30","42-MG-BA","8-MG-BA","A172","AM-38","Becker","CAS-1","CCF-STTG1","D283 Med","Daoy","DBTRG-05MG","DK-MG","GAMG","GB-1","GI-1","GMS-10","GOS-3","Hs 683","KALS-1","KG-1-C","KNS-42","KNS-60","KNS-81","LN-18","LN-229","M059K","NMC-G1","ONS-76","SF126","SF-295","SNU-1105","SNU-201","SNU-466","SNU-489","SNU-626","SNU-738","SW 1088","SW 1783","T98G","TM-31","U-118 MG","U-251 MG","U-87 MG","YH-13","YKG1","AN3 CA","COLO 684","EFE-184","EN","ESS-1","HEC-108","HEC-151","HEC-1-A","HEC-1-B","HEC-251","HEC-265","HEC-50B","HEC-59","HEC-6","Ishikawa (Heraklio) 02 ER-","JHUEM-1","JHUEM-2","JHUEM-3","KLE","MFE-296","MFE-319","RL95-2","SNG-M","SNU-1077","SNU-685","697","A3/KAW","A4/Fuk","ALL-SIL","AML-193","AMO-1","BCP-1","BDCM","BL-41","BL-70","BV-173","CA46","CI-1","CMK","CML-T1","Daudi","DB","DEL","DND-41","DOHH-2","EB1","EHEB","EJM","EM-2","EOL-1","F-36P","GA-10","GDM-1","GRANTA-519","HDLM-2","HD-MY-Z","HEL","HEL 92.1.7","HH","HL-60","HPB-ALL","Hs 611.T","HT","HuNS1","HuT 78","JeKo-1","JJN-3","JK-1","JM1","JURKAT","JURL-MK1","JVM-2","JVM-3","K-562","KARPAS-299","KARPAS-422","KARPAS-620","KASUMI-1","KASUMI-2","KCL-22","KE-37","KE-97","KHM-1B","Ki-JK","KM-H2","KMM-1","KMS-11","KMS-12-BM","KMS-18","KMS-20","KMS-21BM","KMS-26","KMS-27","KMS-28BM","KMS-34","KO52","KU812","KYO-1","L-1236","L-363","L-428","L-540","LAMA-84","LP-1","M-07e","MC116","ME-1","MEC-1","MHH-CALL-3","MHH-CALL-4","Mino","MJ","MM1-S","MOLM-13","MOLM-16","MOLM-6","MOLP-2","MOLP-8","MOLT-13","MOLT-16","MONO-MAC-1","MONO-MAC-6","MOTN-1","MV-4-11","NALM-6","NAMALWA","NB-4","NCI-H929","NCO2","NOMO-1","NU-DHL-1","NU-DUL-1","OCI-AML2","OCI-AML3","OCI-AML5","OCI-LY10","OCI-LY-19","OCI-LY3","OCI-M1","OPM-2","P12-ICHIKAWA","P31/FUJ","P3HR-1","PEER","PF-382","Pfeiffer","PL-21","Raji","RCH-ACV","REC-1","Reh","RI-1","RL","RPMI 8226","RPMI-8402","RS4;11","SEM","Set-2","SIG-M5","SKM-1","SK-MM-2","SR-786","ST486","SU-DHL-1","SU-DHL-10","SU-DHL-4","SU-DHL-6","SU-DHL-8","SUP-B15","SUP-HD1","SUP-M2","SUP-T1","SUP-T11","TALL-1","TF-1","THP-1","Toledo","U266B1","U-937","WSU-DLCL2","769-P","786-O","A-498","ACHN","BFTC-909","Caki-1","Caki-2","CAL-54","KMRC-1","KMRC-2","KMRC-20","KMRC-3","OS-RC-2","RCC10RGB","SNU-1272","TUHR10TKB","TUHR14TKB","TUHR4TKB","VMRC-RCW","VMRC-RCZ","C2BBe1","CCK-81","CL-11","CL-34","COLO 201","COLO 205","COLO-320","COLO-678","CW-2","DLD-1","GP2d","HCC-56","HCT 116","HCT-15","HCT-8","HT115","HT-29","HT55","KM12","LoVo","LS1034","LS123","LS 180","LS411N","LS513","MDST8","NCI-H508","NCI-H716","NCI-H747","OUMS-23","RCM-1","RKO","SK-CO-1","SNU-1033","SNU-175","SNU-407","SNU-503","SNU-61","SNU-81","SNU-C1","SNU-C2A","SNU-C4","SNU-C5","SW1116","SW1417","SW1463","SW48","SW620","SW948","T84","Hep 3B2.1-7","Hep G2","HLF","huH-1","HuH-6","JHH-1","JHH-2","JHH-4","JHH-5","JHH-6","Li-7","PLC/PRF/5","SK-HEP-1","SNU-182","SNU-387","SNU-398","SNU-423","SNU-449","SNU-475","SNU-761","SNU-878","SNU-886","A549","BEN","CAL-12T","Calu-1","Calu-3","Calu-6","ChaGo-K-1","COLO 668","COR-L105","COR-L279","COR-L47","COR-L51","COR-L88","COR-L95","DMS 114","DMS 273","DMS 454","DMS 53","DMS 79","DV-90","EBC-1","EPLC-272H","HARA","HCC-1171","HCC-1195","HCC-1438","HCC-15","HCC-1588","HCC-1833","HCC-2108","HCC-2279","HCC2935","HCC-33","HCC-366","HCC4006","HCC-44","HCC-78","HCC827","HCC-95","IA-LM","KNS-62","LC-1F","LC-1/sq-SF","LCLC-103H","LCLC-97TM1","LK-2","LOU-NH91","LU65","LU99","LUDLU-1","LXF-289","MOR/CPR","NCI-H1092","NCI-H1105","NCI-H1155","NCI-H1184","NCI-H1299","NCI-H1339","NCI-H1341","NCI-H1355","NCI-H1373","NCI-H1385","NCI-H1395","NCI-H1435","NCI-H146","NCI-H1563","NCI-H1568","NCI-H1573","NCI-H1581","NCI-H1623","NCI-H1650","NCI-H1651","NCI-H1666","NCI-H1693","NCI-H1694","NCI-H1703","NCI-H1734","NCI-H1755","NCI-H1792","NCI-H1793","NCI-H1838","NCI-H1869","NCI-H1915","NCI-H1944","NCI-H196","NCI-H1975","NCI-H2009","NCI-H2023","NCI-H2029","NCI-H2030","NCI-H2081","NCI-H2085","NCI-H2087","NCI-H209","NCI-H2106","NCI-H211","NCI-H2110","NCI-H2122","NCI-H2126","NCI-H2141","NCI-H2170","NCI-H2171","NCI-H2172","NCI-H2196","NCI-H2228","NCI-H226","NCI-H2286","NCI-H2291","NCI-H23","NCI-H2342","NCI-H2405","NCI-H2444","NCI-H292","NCI-H322","NCI-H358","NCI-H441","NCI-H446","NCI-H460","NCI-H510","NCI-H520","NCI-H522","NCI-H524","NCI-H526","NCI-H647","NCI-H650","NCI-H661","NCI-H69","NCI-H727","NCI-H810","NCI-H838","NCI-H841","NCI-H889","PC-14","RERF-LC-Ad1","RERF-LC-Ad2","RERF-LC-AI","RERF-LC-MS","SBC-5","SCLC-21H","SHP-77","SK-LU-1","SK-MES-1","Sq-1","SW 1271","SW 1573","T3M-10","VMRC-LCD","COLO-680N","EC-GI-10","KYSE-140","KYSE-150","KYSE-180","KYSE-30","KYSE-410","KYSE-450","KYSE-510","KYSE-520","KYSE-70","OE19","OE33","TE-1","TE-10","TE-11","TE-14","TE-15","TE-4","TE-5","TE-6","TE-8","TE-9","A2780","Caov-3","COV362","COV434","COV644","EFO-21","EFO-27","ES-2","FU-OV-1","Hey-A8","IGROV1","JHOC-5","JHOM-1","JHOS-2","KURAMOCHI","MCAS","OAW28","OAW42","OC 314","ONCO-DG-1","OV56","OV7","OV-90","OVCAR-4","OVCAR-8","OVISE","OVK18","OVSAHO","OVTOKO","RMG-I","SK-OV-3","SNU-119","SNU-8","SNU-840","TOV-112D","TOV-21G","TYK-nu","AsPC-1","BxPC-3","Capan-1","Capan-2","CFPAC-1","DAN-G","HPAC","HPAF-II","Hs 766T","HUP-T3","HUP-T4","KP-2","KP-3","KP4","L3.3","MIA PaCa-2","Panc 02.03","Panc 03.27","Panc 04.03","Panc 05.04","Panc 08.13","PANC-1","Panc 10.05","PA-TU-8902","PA-TU-8988S","PA-TU-8988T","PK-1","PK-45H","PK-59","PSN1","QGP-1","SNU-213","SNU-410","SU.86.86","SUIT-2","SW 1990","TCC-PAN2","YAPC","ACC-MESO-1","IST-MES1","JL-1","MPP 89","MSTO-211H","NCI-H2052","NCI-H2452","NCI-H28","22Rv1","DU 145","LNCaP clone FGC","NCI-H660","PC-3","VCaP","A-253","YD-15","A101D","A2058","A-375","C32","CJM","COLO 741","COLO 792","COLO-800","COLO 829","G-361","HMCB","Hs 294T","Hs 688(A).T","Hs 839.T","Hs 852.T","Hs 895.T","Hs 934.T","Hs 936.T","Hs 940.T","Hs 944.T","HT-144","IGR-1","IGR-37","IGR-39","IPC-298","K029AX","LOX IMVI","Malme-3M","MDA-MB-435S","MEL-HO","MEL-JUSO","MeWo","RPMI-7951","RVH-421","SH-4","SK-MEL-1","SK-MEL-2","SK-MEL-24","SK-MEL-28","SK-MEL-3","SK-MEL-30","SK-MEL-31","SK-MEL-5","UACC-257","UACC-62","WM-115","WM1799","WM-266-4","WM-793","WM-88","WM-983B","A-204","G-401","G-402","GCT","Hs 729","HT-1080","KYM-1","MES-SA","RD","RH-18","RH-30","RH-41","RKN","SK-LMS-1","SK-UT-1","TE 441.T","TE 617.T","23132/87","AGS","ECC10","ECC12","FU97","GSS","GSU","HGC-27","Hs 746T","HuG1-N","IM95","KATO III","KE-39","LMSU","MKN1","MKN-45","MKN7","MKN74","NCC-StC-K140","NCI-N87","NUGC-3","NUGC-4","OCUM-1","SH-10-TC","SNU-1","SNU-16","SNU-216","SNU-5","SNU-601","SNU-620","SNU-668","SNU-719","8305C","8505C","B-CPAP","BHT-101","CAL-62","CGTH-W-1","FTC-133","FTC-238","ML-1","SW579","TT","TT2609-C02","BHY","BICR 16","BICR 18","BICR 22","BICR 31","BICR 56","BICR 6","CAL 27","CAL-33","Detroit 562","FaDu","HSC-2","HSC-3","HSC-4","PE/CA-PJ15","PE/CA-PJ34 (clone C12)","PE/CA-PJ41 (clone D2)","PE/CA-PJ49","SCC-25","SCC-4","SCC-9","SNU-1041","SNU-1066","SNU-1076","SNU-1214","SNU-46","SNU-899","YD-10B","YD-38","YD-8","253J","253J-BV","5637","639-V","647-V","BC-3C","BFTC-905","CAL-29","HT-1197","HT-1376","J82","JMSU-1","KMBC-2","KU-19-19","RT-112","RT4","SCaBER","SW-1710","T24","TCCSUP","U-BLC1","UM-UC-1","UM-UC-3","VM-CUB1"
"ML311",19.526,18.325,19.994,18.616,18.013,15.286,20.8673,18.169,17.334,NA,16.507,18.551,16.089,18.847,17.542,NA,14.856,18.485,16.906,16.555,16.58,18.484,15.718,19.34,NA,15.523,16.311,17.12,16.452,17.863,16.711,20.006,NA,18.733,16.42,18.998,19.219,16.526,17.826,18.103,NA,15.819,16.278,15.694,14.697,18.041,17.695,17.232,16.215,18.442,16.179,16.642,17.853,16.198,15.223,17.387,16.663,18.293,14.888,18.278,15.336,15.465,16.219,16.272,17.715,17.272,17.548,14.541,16.377,18.24,16.482,16.203,18.035,18.637,17.674,18.29,15.779,NA,15.862,16.498,17.125,16.024,17.302,21.5679,16.401,16.804,14.998,18.78,19.336,16.019,15.711,17.298,17.244,16.568,15.677,16.399,17.077,16.661,14.793,16.186,18.644,17.382,16.856,16.282,15.898,14.353,17.719,17.393,16.285,17.272,15.109,15.033,14.772,15.09,16.27,16.83,15.233,16.401,16.858,16.193,16.759,15.7,16.398,15.746,17.65,16.752,17.248,15.997,16.909,16.958,18.054,16.946,15.909,17.662,19.4388,17.351,16.719,16.681,17.887,17.656,18.566,16.119,15.8,16.741,16.522,18.849,16.736,17.133,15.318,19.9534,18.333,18.868,21.7433,18.815,18.537,18.41,NA,15.612,19.9313,17.463,17.733,17.364,18.072,19.8625,18.989,18.63,21.0825,16.846,NA,18.6,18.447,18.212,20.8388,20.6151,19.5293,20.4712,19.7207,19.001,18.695,17.251,19.4436,17.919,NA,17.643,19.067,19.458,19.8768,17.88,NA,18.637,18.418,18.212,18.333,20.2859,NA,19.5552,20.0025,17.671,19.226,18.158,15.177,18.013,20.1567,20.0421,21.3726,20.2244,19.274,19.8365,20.1291,16.542,19.7405,21.5647,19.8641,18.491,21.9128,20.5607,20.1228,20.4057,21.1527,18.965,20.5532,17.449,NA,17.331,18.743,19.283,19.267,18.235,19.249,16.64,17.739,17.911,16.531,18.24,16.857,16.555,18.362,21.1714,19.212,18.969,17.563,18.087,NA,18.867,19.126,18.814,18.247,19.4386,20.6399,18.518,NA,18.419,20.3286,18.602,19.287,18.765,NA,NA,18.347,17.131,17.345,17.685,17.29,19.267,21.7729,20.4723,15.071,20.8221,19.137,18.818,21.2534,18.94,18.694,16.664,19.5824,18.657,17.708,18.327,20.1643,21.3986,20.6136,18.8,17.799,20.0252,19.153,18.112,18.522,19.263,17.232,18.095,20.0591,17.124,17.994,17.695,19.8432,19.4067,19.4502,20.2449,17.704,18.981,16.068,17.921,18.705,NA,17.182,17.005,13.337,15.732,16.414,15.343,15.546,16.267,16.184,15.133,16.477,21.3852,16.23,15.394,16.456,16.162,15.893,17.556,16.569,15.786,16.667,18.216,16.499,NA,16.841,17.55,18.865,15.759,18.104,16.009,17.077,15.339,15.094,16.819,16.977,19.3977,14.689,16.552,16.933,17.509,16.259,17.098,18.116,14.872,18.453,16.57,16.906,16.822,18.185,16.504,15.194,17.828,17.48,21.0003,NA,17.577,15.783,18.324,20.2774,17.647,17.337,17.005,17.559,NA,15.774,16.718,18.719,17.558,15.947,18.292,15.94,15.722,16.935,15.708,17.087,16.671,16.639,17.073,17.889,14.579,18.172,16.759,15.746,17.438,15.207,18.856,16.462,15.774,15.388,17.412,NA,17.662,17.554,12.916,15.51,15.11,16.269,16.487,16.499,17.48,15.861,NA,16.508,17.449,16.752,16.618,17.571,17.199,18.242,18.316,16.149,18.538,17.057,18.089,18.737,15.267,17.424,18.747,17.122,17.452,16.86,16.908,18.384,15.408,NA,18.085,17.076,18.755,16.449,17.368,17.302,12.56,16.176,NA,15.276,17.04,16.701,17.227,17.043,17.335,17.649,15.859,16.77,18.322,17.016,18.771,19.9324,17.338,18.375,16.249,19.412,17.769,16.629,NA,15.7,16.409,17.395,15.313,18.021,16.717,18.762,15.534,16.718,16.43,18.365,16.999,19.198,18.937,17.451,17.068,16.868,15.966,16.901,15.744,16.525,17.244,15.984,NA,17.775,16.309,16.598,16.588,17.92,17.565,19.196,18.917,17.358,19.7931,16.752,17.756,16.32,17.84,15.916,18.013,17.189,15.825,17.289,15.943,18.058,15.229,18.912,16.527,17.156,15.158,16.388,16.592,17.192,15.923,19.158,17.105,20.3794,17.544,17.414,NA,20.1536,16.65,16.453,18.91,17.017,16.508,18.074,17.347,17.799,17.919,17.949,13.547,15.283,19.8177,16.917,20.2178,NA,18.568,16.612,17.487,16.328,17.023,18.904,15.152,17.021,16.364,16.08,16.129,17.739,18.864,16.266,17.368,15.124,16.987,15.096,16.751,15.587,16.66,16.385,17.356,17.636,18.322,17.647,17.729,17.202,17.586,17.48,17.289,19.13,17.128,17.124,18.561,17.649,15.571,15.772,17.008,14.54,16.657,17.258,16.127,16.018,15.904,15.565,17.246,16.145,16.961,19.304,17.844,15.409,16.605,16.908,16.182,17.776,15.55,17.263,15.188,16.899,16.187,16.204,15.888,17.59,16.11,18.063,16.165,18.172,15.867,18.346,16.174,16.752,15.83,16.783,16.462,16.255,17.191,16.886,17.338,15.27,14.35,18.115,17.143,16.782,14.656,16.76,15.649,15.658,16.503,16.929,NA,15.402,17.678,16.012,15.403,15.286,16.783,16.684,15.579,15.527,14.802,16.897,15.783,15.684,15.648,16.455,17.651,16.657,15.611,16.809,18.093,17.064,16.539,20.9595,18.306,15.913,16.819,19.8026,16.069,16.591,16.506,18.766,14.965,16.346,17.212,15.828,17.276,18.624,16.831,15.711,15.789,17.855,16.565,17.049,17.252,14.914,16.431,15.268,11.732,15.677,15.876,17.955,15.669,16.482,18.299,15.511,15.766,15.65,15.964,15.2,16.343,17.447,16.55,17.6,18.684,16.659,17.649,15.499,13.849,15.492,15.526,15.984,15.786,15.04,17.512,16.065,15.314,16.733,16.656,17.307,15.973,16.452,16.421,18.055,17.556,17.034,17.568,17.102,16.663,18.064,16.7,17.419,16.513,17.353,NA,16.915,16.781,17.26,18.073,17.592,NA,16.024,19.8268,19.8822,18.536,20.2325,15.471,17.815,16.81,16.946,17.673,15.835,16.892,16.038,16.479,14.057,15.295,15.381,19.072,17.937,17.044,17.605,15.278,15.835,16.745,20.1222,17.771,18.076,17.887,20.0871,15.294,14.925,18.366,16.603,19.2,16.104,NA,17.638,15.256,17.17,15.748,17.369,17.161,15.855,15.704,16.038,16.281,16.829,15.968,16.63,16.83,17.334,18.691,18.064,16.261,17.924,17.635,17.793,17.116,16.89,15.959,17.469,16.472,18.308,15.815,15.67,15.956,18.408,17.961,15.583,15.109,19.135,17.573,17.063,18.189,21.639,19.4925,14.904,16.73,17.053,NA,16.79,16.086,16.818,16.813,19.4228,17.262,17.458,17.284,17.43,17.112,19.3852,16.748,15.95,17.728,16.903,18.066,17.438
"zebularine",14.425,15.272,13.181,14.35,15.522,14.714,NA,15.102,14.257,NA,14.646,16.631,14.879,15.507,14.466,15.282,13.396,14.35,15.805,NA,14.779,14.87,15.314,14.451,NA,13.649,14.06,14.368,14.846,14.555,14.945,15.004,NA,15.039,14.421,14.504,14.716,14.48,14.966,16.569,15.424,14.542,14.377,14.846,13.849,15.026,14.73,15.5,14.35,19.8625,14.54,15.051,13.277,14.35,14.594,14.332,12.529,15.174,13.954,14.598,16.419,16.428,13.42,14.629,15.983,14.907,15.453,13.853,13.64,18.179,12.617,14.463,15.608,14.942,15.742,13.884,14.787,12.595,15.236,14.904,18.341,14.688,15.316,NA,14.257,14.75,14.716,17.573,15.382,14.35,14.673,14.791,15.081,14.69,14.775,14.579,14.664,15.034,17.516,14.971,14.846,14.35,15.504,14.493,14.497,15.619,15.662,14.608,14.768,12.908,13.315,14.632,14.595,14.333,14.788,13.157,15.337,15.189,14.562,14.429,14.425,15.138,15.112,14.35,14.449,15.792,13.337,14.6,15.244,14.764,15.624,14.492,14.847,15.211,16.288,16.286,14.54,15.096,15.906,14.418,15.585,14.937,NA,14.733,14.35,16.471,15.978,14.21,14.699,17.848,15.969,16.499,17.016,16.846,17.704,NA,NA,NA,17.369,17.197,17.355,14.356,15.846,16.057,13.196,16.558,17.803,15.71,NA,15.068,15.407,15.233,18.25,18.504,16.456,17.38,15.199,15.135,NA,14.736,15.889,16.295,16.659,15.483,14.652,15.582,12.849,NA,13.839,14.733,17.207,15.311,16.754,15.18,18.401,NA,17.615,16.638,16.341,14.528,16.317,14.547,16.397,17.138,18.646,15.332,15.05,17.866,17.649,NA,16.596,17.917,18.012,15.768,18.145,17.717,17.703,NA,16.93,15.053,15.408,16.754,15.665,16.546,15.874,17.27,16.458,16.789,16.327,14.95,15.722,16.511,18.11,15.504,17.022,NA,15.186,17.225,15.363,15.916,14.575,13.497,15.185,16.444,17.763,16.461,14.693,18.034,16.101,17.129,14.431,17.422,16.229,15.763,16.46,17.1,17.286,13.273,14.461,15.395,14.707,16.798,14.93,17.314,15.34,15.822,14.684,17.501,16.951,14.955,16.581,12.575,17.325,11.423,13.142,16.281,14.529,16.775,14.35,16.61,15.964,15.738,15.821,17.014,14.287,17.185,14.588,16.755,15.21,14.35,15.52,16.952,15.32,14.701,17.263,15.092,15.569,16.864,14.609,16.662,15.637,14.752,16.967,15.535,15.873,16.341,NA,14.465,14.386,14.696,14.398,14.739,15.191,14.609,15.766,NA,14.612,14.792,14.059,14.649,16.174,15.408,15.272,13.994,15.015,15.578,14.486,NA,14.264,15.051,16.221,15.387,16.384,14.043,13.363,14.806,16.062,14.665,13.494,15.773,15.958,15.686,16.672,15.059,13.525,13.436,15.397,13.995,15.004,14.028,15.249,15.124,14.724,15.086,14.433,15.537,14.71,NA,16.375,15.241,14.465,14.994,NA,14.447,14.773,15.957,13.447,NA,13.457,NA,14.499,15.577,15.587,15.598,14.028,15.926,15.502,14.717,13.486,14.509,15.837,14.393,15.718,14.181,14.901,14.457,14.631,13.177,15.061,15.505,15.47,15.555,14.79,12.374,15.45,NA,14.843,13.469,16.335,14.725,14.812,15.297,15.938,14.869,14.695,NA,NA,NA,15.37,13.707,15.56,16.647,15.449,14.711,12.503,15.939,14.35,12.719,16.289,14.879,16.188,15.806,15.379,14.49,14.433,16.131,12.147,14.976,NA,15.08,14.586,15.654,14.825,15.983,14.001,NA,14.369,NA,16.032,14.112,15.86,15.966,14.573,14.941,16.826,14.673,14.485,14.587,12.731,14.503,14.884,13.154,15.919,14.483,17.087,15.961,16.068,NA,14.694,13.853,14.681,15.03,16.257,15.609,15.448,14.81,13.849,17.35,14.561,14.816,14.495,15.216,13.582,11.763,16.084,14.647,15.174,14.717,14.059,14.825,14.1,NA,15.435,14.979,13.709,14.77,16.31,14.35,14.834,NA,14.761,13.316,15.817,16.691,14.768,17.408,15.211,NA,14.35,13.071,12.787,13.653,15.521,14.839,15.298,15.265,13.856,13.71,13.271,14.652,16.98,16.125,16.201,16.608,NA,16.062,14.262,NA,16.371,16.224,15.924,15.03,11.883,14.35,16.438,16.23,16.105,16.925,14.79,14.35,14.727,14.586,14.582,15.765,NA,13.579,14.487,15.185,16.732,11.482,15.616,14.669,14.44,14.375,16,14.453,16.718,14.353,15.226,14.593,14.573,16.271,14.644,14.61,14.984,14.632,14.965,13.417,17.218,13.828,14.452,12.497,14.402,12.409,11.411,14.15,16.786,15.137,15.149,15.783,14.757,14.873,14.35,14.587,12.435,15.522,14.467,17.166,13.323,15.002,14.121,17.309,14.992,14.006,14.363,15.542,14.43,15.521,14.35,14.719,15.196,15.304,13.302,14.701,14.739,13.201,12.632,15.527,17.923,14.35,15.483,14.495,15.855,13.651,13.144,14.588,13.93,15.72,14.483,16.179,14.346,15.339,15.998,13.749,14.636,14.981,15.06,14.791,16.153,14.503,14.503,14.668,13.144,14.078,NA,15.693,15.705,14.471,13.906,14.629,15.51,12.869,16.859,15.097,15.269,12.883,12.458,16.024,14.559,13.904,15.107,14.37,15.585,14.549,13.207,16.067,14.512,14.408,14.599,16.24,14.37,15.163,15.494,14.577,14.397,14.443,15.217,14.408,14.447,15.745,14.521,15.893,15.05,14.624,13.978,15.367,15.764,14.75,14.811,13.537,13.226,18.009,14.38,NA,15.378,15.385,15.274,13.763,15.28,13.715,21.862,14.55,14.572,16.629,12.18,14.533,13.516,14.163,14.353,15.888,14.718,16.76,13.191,13.916,14.521,15.086,14.267,13.953,14.97,14.392,14.642,14.553,14.559,14.027,14.35,14.753,14.909,15.395,14.676,14.647,14.779,15.113,14.596,15.022,15.258,15.741,15.589,13.573,13.737,15.682,14.884,14.567,15.9,14.848,15.126,16.321,14.542,15.503,14.87,13.459,17.855,14.438,17.269,15.338,15.567,14.954,13.907,16.089,14.763,14.35,15.145,14.39,15.618,14.81,14.35,14.806,14.875,NA,14.51,15.858,16.383,16.663,13.198,14.591,16.546,14.35,15.605,15.573,14.907,14.926,15.91,15.324,16.168,14.515,14.434,15.203,15.453,14.279,14.076,14.933,13.077,14.71,15.308,14.994,14.535,14.573,15.486,13.757,14.578,14.163,14.877,14.717,15.132,14.979,14.629,15.04,14.4,14.127,14.915,14.366,14.792,14.48,15.798,15.154,13.427,14.35,15.451,14.782,12.42,15.047,15.431,16.075,15.578,14.789,14.884,14.586,16.121,15.246,17.702,15.333,17.397,15.407,16.043,14.548,13.568,14.631,15.83,14.624,14.365,13.438,14.514,15.714,14.993
